item_key,field,price_value,currency,source_zip,source_path,json_path
catalog.enclosures.standard.items[117],price,135000,KRW,data.zip,catalog/ai_estimation_core.json,catalog.enclosures.standard.items[117].price
catalog.enclosures.standard.items[118],price,145000,KRW,data.zip,catalog/ai_estimation_core.json,catalog.enclosures.standard.items[118].price
catalog.enclosures.standard.items[119],price,166000,KRW,data.zip,catalog/ai_estimation_core.json,catalog.enclosures.standard.items[119].price
catalog.enclosures.standard.items[120],price,200000,KRW,data.zip,catalog/ai_estimation_core.json,catalog.enclosures.standard.items[120].price
catalog.enclosures.standard.items[121],price,220000,KRW,data.zip,catalog/ai_estimation_core.json,catalog.enclosures.standard.items[121].price
catalog.enclosures.standard.items[122],price,230000,KRW,data.zip,catalog/ai_estimation_core.json,catalog.enclosures.standard.items[122].price
catalog.enclosures.standard.items[123],price,92000,KRW,data.zip,catalog/ai_estimation_core.json,catalog.enclosures.standard.items[123].price
catalog.enclosures.standard.items[124],price,125000,KRW,data.zip,catalog/ai_estimation_core.json,catalog.enclosures.standard.items[124].price
catalog.enclosures.standard.items[125],price,50000,KRW,data.zip,catalog/ai_estimation_core.json,catalog.enclosures.standard.items[125].price
catalog.enclosures.standard.items[126],price,73000,KRW,data.zip,catalog/ai_estimation_core.json,catalog.enclosures.standard.items[126].price
catalog.enclosures.standard.items[127],price,94000,KRW,data.zip,catalog/ai_estimation_core.json,catalog.enclosures.standard.items[127].price
catalog.enclosures.standard.items[128],price,127000,KRW,data.zip,catalog/ai_estimation_core.json,catalog.enclosures.standard.items[128].price
catalog.enclosures.standard.items[129],price,141000,KRW,data.zip,catalog/ai_estimation_core.json,catalog.enclosures.standard.items[129].price
catalog.enclosures.standard.items[130],price,145000,KRW,data.zip,catalog/ai_estimation_core.json,catalog.enclosures.standard.items[130].price
catalog.enclosures.standard.items[131],price,173000,KRW,data.zip,catalog/ai_estimation_core.json,catalog.enclosures.standard.items[131].price
catalog.enclosures.standard.items[132],price,193000,KRW,data.zip,catalog/ai_estimation_core.json,catalog.enclosures.standard.items[132].price
catalog.enclosures.standard.items[133],price,218000,KRW,data.zip,catalog/ai_estimation_core.json,catalog.enclosures.standard.items[133].price
catalog.enclosures.standard.items[134],price,248000,KRW,data.zip,catalog/ai_estimation_core.json,catalog.enclosures.standard.items[134].price
catalog.enclosures.standard.items[135],price,230000,KRW,data.zip,catalog/ai_estimation_core.json,catalog.enclosures.standard.items[135].price
catalog.enclosures.standard.items[136],price,256000,KRW,data.zip,catalog/ai_estimation_core.json,catalog.enclosures.standard.items[136].price
catalog.enclosures.standard.items[137],price,266000,KRW,data.zip,catalog/ai_estimation_core.json,catalog.enclosures.standard.items[137].price
catalog.enclosures.standard.items[138],price,320000,KRW,data.zip,catalog/ai_estimation_core.json,catalog.enclosures.standard.items[138].price
catalog.enclosures.standard.items[139],price,54000,KRW,data.zip,catalog/ai_estimation_core.json,catalog.enclosures.standard.items[139].price
catalog.enclosures.standard.items[140],price,60000,KRW,data.zip,catalog/ai_estimation_core.json,catalog.enclosures.standard.items[140].price
catalog.enclosures.standard.items[141],price,76000,KRW,data.zip,catalog/ai_estimation_core.json,catalog.enclosures.standard.items[141].price
catalog.enclosures.standard.items[142],price,84000,KRW,data.zip,catalog/ai_estimation_core.json,catalog.enclosures.standard.items[142].price
catalog.enclosures.standard.items[143],price,107000,KRW,data.zip,catalog/ai_estimation_core.json,catalog.enclosures.standard.items[143].price
catalog.enclosures.standard.items[144],price,110000,KRW,data.zip,catalog/ai_estimation_core.json,catalog.enclosures.standard.items[144].price
catalog.enclosures.standard.items[145],price,125000,KRW,data.zip,catalog/ai_estimation_core.json,catalog.enclosures.standard.items[145].price
catalog.enclosures.standard.items[146],price,128000,KRW,data.zip,catalog/ai_estimation_core.json,catalog.enclosures.standard.items[146].price
catalog.enclosures.standard.items[147],price,147000,KRW,data.zip,catalog/ai_estimation_core.json,catalog.enclosures.standard.items[147].price
catalog.enclosures.standard.items[148],price,149000,KRW,data.zip,catalog/ai_estimation_core.json,catalog.enclosures.standard.items[148].price
catalog.enclosures.standard.items[149],price,168000,KRW,data.zip,catalog/ai_estimation_core.json,catalog.enclosures.standard.items[149].price
catalog.enclosures.standard.items[150],price,170000,KRW,data.zip,catalog/ai_estimation_core.json,catalog.enclosures.standard.items[150].price
catalog.enclosures.standard.items[151],price,195000,KRW,data.zip,catalog/ai_estimation_core.json,catalog.enclosures.standard.items[151].price
catalog.enclosures.standard.items[152],price,197000,KRW,data.zip,catalog/ai_estimation_core.json,catalog.enclosures.standard.items[152].price
catalog.enclosures.standard.items[153],price,210000,KRW,data.zip,catalog/ai_estimation_core.json,catalog.enclosures.standard.items[153].price
catalog.enclosures.standard.items[154],price,220000,KRW,data.zip,catalog/ai_estimation_core.json,catalog.enclosures.standard.items[154].price
catalog.enclosures.standard.items[155],price,248000,KRW,data.zip,catalog/ai_estimation_core.json,catalog.enclosures.standard.items[155].price
catalog.enclosures.standard.items[156],price,262000,KRW,data.zip,catalog/ai_estimation_core.json,catalog.enclosures.standard.items[156].price
catalog.enclosures.standard.items[157],price,200000,KRW,data.zip,catalog/ai_estimation_core.json,catalog.enclosures.standard.items[157].price
catalog.enclosures.standard.items[158],price,205000,KRW,data.zip,catalog/ai_estimation_core.json,catalog.enclosures.standard.items[158].price
catalog.enclosures.standard.items[159],price,215000,KRW,data.zip,catalog/ai_estimation_core.json,catalog.enclosures.standard.items[159].price
catalog.enclosures.standard.items[160],price,220000,KRW,data.zip,catalog/ai_estimation_core.json,catalog.enclosures.standard.items[160].price
catalog.enclosures.standard.items[161],price,253000,KRW,data.zip,catalog/ai_estimation_core.json,catalog.enclosures.standard.items[161].price
catalog.enclosures.standard.items[162],price,255000,KRW,data.zip,catalog/ai_estimation_core.json,catalog.enclosures.standard.items[162].price
catalog.enclosures.standard.items[163],price,275000,KRW,data.zip,catalog/ai_estimation_core.json,catalog.enclosures.standard.items[163].price
catalog.enclosures.standard.items[164],price,296000,KRW,data.zip,catalog/ai_estimation_core.json,catalog.enclosures.standard.items[164].price
[0],price,3300,KRW,data.zip,catalog/breaker_models.json,[0].price
[1],price,3300,KRW,data.zip,catalog/breaker_models.json,[1].price
[2],price,6700,KRW,data.zip,catalog/breaker_models.json,[2].price
[3],price,10500,KRW,data.zip,catalog/breaker_models.json,[3].price
[4],price,12000,KRW,data.zip,catalog/breaker_models.json,[4].price
[5],price,15600,KRW,data.zip,catalog/breaker_models.json,[5].price
[6],price,18000,KRW,data.zip,catalog/breaker_models.json,[6].price
[7],price,12500,KRW,data.zip,catalog/breaker_models.json,[7].price
[8],price,17500,KRW,data.zip,catalog/breaker_models.json,[8].price
[9],price,20000,KRW,data.zip,catalog/breaker_models.json,[9].price
[10],price,36000,KRW,data.zip,catalog/breaker_models.json,[10].price
[11],price,42000,KRW,data.zip,catalog/breaker_models.json,[11].price
[13],price,118000,KRW,data.zip,catalog/breaker_models.json,[13].price
[14],price,140000,KRW,data.zip,catalog/breaker_models.json,[14].price
[15],price,290000,KRW,data.zip,catalog/breaker_models.json,[15].price
[16],price,330000,KRW,data.zip,catalog/breaker_models.json,[16].price
[17],price,340000,KRW,data.zip,catalog/breaker_models.json,[17].price
[18],price,400000,KRW,data.zip,catalog/breaker_models.json,[18].price
[21],price,3800,KRW,data.zip,catalog/breaker_models.json,[21].price
[22],price,3800,KRW,data.zip,catalog/breaker_models.json,[22].price
[23],price,9400,KRW,data.zip,catalog/breaker_models.json,[23].price
[24],price,17500,KRW,data.zip,catalog/breaker_models.json,[24].price
[25],price,30000,KRW,data.zip,catalog/breaker_models.json,[25].price
[26],price,32000,KRW,data.zip,catalog/breaker_models.json,[26].price
[27],price,33400,KRW,data.zip,catalog/breaker_models.json,[27].price
[28],price,32000,KRW,data.zip,catalog/breaker_models.json,[28].price
[29],price,34000,KRW,data.zip,catalog/breaker_models.json,[29].price
[30],price,36800,KRW,data.zip,catalog/breaker_models.json,[30].price
[31],price,64400,KRW,data.zip,catalog/breaker_models.json,[31].price
[32],price,73600,KRW,data.zip,catalog/breaker_models.json,[32].price
[33],price,125000,KRW,data.zip,catalog/breaker_models.json,[33].price
[34],price,148000,KRW,data.zip,catalog/breaker_models.json,[34].price
[35],price,5000,KRW,data.zip,catalog/breaker_models.json,[35].price
[36],price,19800,KRW,data.zip,catalog/breaker_models.json,[36].price
[37],price,24800,KRW,data.zip,catalog/breaker_models.json,[37].price
[38],price,23100,KRW,data.zip,catalog/breaker_models.json,[38].price
[39],price,25080,KRW,data.zip,catalog/breaker_models.json,[39].price
[40],price,31900,KRW,data.zip,catalog/breaker_models.json,[40].price
[41],price,34100,KRW,data.zip,catalog/breaker_models.json,[41].price
[42],price,37290,KRW,data.zip,catalog/breaker_models.json,[42].price
[43],price,42240,KRW,data.zip,catalog/breaker_models.json,[43].price
[44],price,24640,KRW,data.zip,catalog/breaker_models.json,[44].price
[45],price,32560,KRW,data.zip,catalog/breaker_models.json,[45].price
[46],price,39600,KRW,data.zip,catalog/breaker_models.json,[46].price
[47],price,26950,KRW,data.zip,catalog/breaker_models.json,[47].price
[48],price,35420,KRW,data.zip,catalog/breaker_models.json,[48].price
[49],price,39600,KRW,data.zip,catalog/breaker_models.json,[49].price
[50],price,27720,KRW,data.zip,catalog/breaker_models.json,[50].price
[52],price,39930,KRW,data.zip,catalog/breaker_models.json,[52].price
[55],price,87300,KRW,data.zip,catalog/breaker_models.json,[55].price
[56],price,111000,KRW,data.zip,catalog/breaker_models.json,[56].price
[57],price,128700,KRW,data.zip,catalog/breaker_models.json,[57].price
[59],price,151800,KRW,data.zip,catalog/breaker_models.json,[59].price
[60],price,154000,KRW,data.zip,catalog/breaker_models.json,[60].price
[61],price,174900,KRW,data.zip,catalog/breaker_models.json,[61].price
[62],price,195800,KRW,data.zip,catalog/breaker_models.json,[62].price
[63],price,221100,KRW,data.zip,catalog/breaker_models.json,[63].price
[64],price,228800,KRW,data.zip,catalog/breaker_models.json,[64].price
[65],price,258500,KRW,data.zip,catalog/breaker_models.json,[65].price
[66],price,322400,KRW,data.zip,catalog/breaker_models.json,[66].price
[67],price,322400,KRW,data.zip,catalog/breaker_models.json,[67].price
[68],price,396000,KRW,data.zip,catalog/breaker_models.json,[68].price
[69],price,455400,KRW,data.zip,catalog/breaker_models.json,[69].price
[70],price,511500,KRW,data.zip,catalog/breaker_models.json,[70].price
[71],price,586300,KRW,data.zip,catalog/breaker_models.json,[71].price
[72],price,594000,KRW,data.zip,catalog/breaker_models.json,[72].price
[73],price,666600,KRW,data.zip,catalog/breaker_models.json,[73].price
[74],price,488400,KRW,data.zip,catalog/breaker_models.json,[74].price
[75],price,550000,KRW,data.zip,catalog/breaker_models.json,[75].price
[76],price,641300,KRW,data.zip,catalog/breaker_models.json,[76].price
[77],price,728800,KRW,data.zip,catalog/breaker_models.json,[77].price
[78],price,750200,KRW,data.zip,catalog/breaker_models.json,[78].price
[79],price,876300,KRW,data.zip,catalog/breaker_models.json,[79].price
[80],price,10300,KRW,data.zip,catalog/breaker_models.json,[80].price
[81],price,10300,KRW,data.zip,catalog/breaker_models.json,[81].price
[82],price,30900,KRW,data.zip,catalog/breaker_models.json,[82].price
[83],price,37000,KRW,data.zip,catalog/breaker_models.json,[83].price
[84],price,51700,KRW,data.zip,catalog/breaker_models.json,[84].price
[85],price,53900,KRW,data.zip,catalog/breaker_models.json,[85].price
[86],price,56650,KRW,data.zip,catalog/breaker_models.json,[86].price
[87],price,71500,KRW,data.zip,catalog/breaker_models.json,[87].price
[88],price,86460,KRW,data.zip,catalog/breaker_models.json,[88].price
[89],price,104170,KRW,data.zip,catalog/breaker_models.json,[89].price
[90],price,154330,KRW,data.zip,catalog/breaker_models.json,[90].price
[91],price,192500,KRW,data.zip,catalog/breaker_models.json,[91].price
[92],price,352770,KRW,data.zip,catalog/breaker_models.json,[92].price
[93],price,470000,KRW,data.zip,catalog/breaker_models.json,[93].price
[94],price,638000,KRW,data.zip,catalog/breaker_models.json,[94].price
[95],price,858000,KRW,data.zip,catalog/breaker_models.json,[95].price
[96],price,79200,KRW,data.zip,catalog/breaker_models.json,[96].price
[97],price,87340,KRW,data.zip,catalog/breaker_models.json,[97].price
[98],price,82170,KRW,data.zip,catalog/breaker_models.json,[98].price
[99],price,102850,KRW,data.zip,catalog/breaker_models.json,[99].price
[100],price,109450,KRW,data.zip,catalog/breaker_models.json,[100].price
[101],price,128700,KRW,data.zip,catalog/breaker_models.json,[101].price
[102],price,234300,KRW,data.zip,catalog/breaker_models.json,[102].price
[103],price,277200,KRW,data.zip,catalog/breaker_models.json,[103].price
[104],price,399300,KRW,data.zip,catalog/breaker_models.json,[104].price
[105],price,526900,KRW,data.zip,catalog/breaker_models.json,[105].price
[106],price,704000,KRW,data.zip,catalog/breaker_models.json,[106].price
[107],price,858000,KRW,data.zip,catalog/breaker_models.json,[107].price
catalog.accessories.items[0],price,5000,KRW,data.zip,catalog/core_knowledge_v1.2_tagged.json,catalog.accessories.items[0].price
catalog.accessories.items[1],price,3000,KRW,data.zip,catalog/core_knowledge_v1.2_tagged.json,catalog.accessories.items[1].price
catalog.accessories.items[2],price,2000,KRW,data.zip,catalog/core_knowledge_v1.2_tagged.json,catalog.accessories.items[2].price
catalog.accessories.items[3],price,1500,KRW,data.zip,catalog/core_knowledge_v1.2_tagged.json,catalog.accessories.items[3].price
catalog.accessories.items[4],price,8000,KRW,data.zip,catalog/core_knowledge_v1.2_tagged.json,catalog.accessories.items[4].price
catalog.accessories.items[5],price,2500,KRW,data.zip,catalog/core_knowledge_v1.2_tagged.json,catalog.accessories.items[5].price
catalog.accessories.items[6],price,15000,KRW,data.zip,catalog/core_knowledge_v1.2_tagged.json,catalog.accessories.items[6].price
[0],price,22000,KRW,data.zip,catalog/inclosure.json,[0].price
[1],price,28000,KRW,data.zip,catalog/inclosure.json,[1].price
